start_key,end_key,statementId,statementDate,recordId,recordType,recordStatus,declarationSubject,publicationDate,bodsVersion,publisherName,publisherUrl,publicationLicense,isComponent,sourceTypes,sourceUrl,interestIndex,bodsInterestType,family,directOrIndirect,beneficialOwnershipOrControl,shareMinimum,shareMaximum,startDate,endDate,details,detailsCategory,detailsValue
GB-COH-02529667,GB-COH-03305201,30e8f803-da57-5c04-66ab-81510f707d2a,2016-04-06,GB-COH-REL-03305201-RS-yDAWSbPJlLDswjOkYFOczQdg,relationship,new,GB-COH-03305201,2025-03-05,0.4,Open Ownership,https://www.openownership.org,https://creativecommons.org/publicdomain/zero/1.0/,false,"[""officialRegister""]",https://download.companieshouse.gov.uk/en_output.html,0,shareholding,OWNS,unknown,false,75.0,100.0,2016-04-06,,Relationship Type: ['ownership-of-shares-75-to-100-percent'],Relationship Type,['ownership-of-shares-75-to-100-percent']
GB-COH-02529667,GB-COH-03305181,8cf91e11-fc85-c636-3ba1-2e9cafa677f7,2016-04-06,GB-COH-REL-03305181-ZqdHeVW_aPzYIC5ffQyjY1AK4JQ,relationship,new,GB-COH-03305181,2025-03-05,0.4,Open Ownership,https://www.openownership.org,https://creativecommons.org/publicdomain/zero/1.0/,false,"[""officialRegister""]",https://download.companieshouse.gov.uk/en_output.html,0,shareholding,OWNS,unknown,false,75.0,100.0,2016-04-06,,Relationship Type: ['ownership-of-shares-75-to-100-percent'],Relationship Type,['ownership-of-shares-75-to-100-percent']
GB-COH-02529667,GB-COH-03305231,c17d7978-b29f-6ede-6e8a-dcecb31f0129,2016-04-06,GB-COH-REL-03305231-OK_s-NMFnanFJZ8FwGS8NqM2UmA,relationship,new,GB-COH-03305231,2025-03-05,0.4,Open Ownership,https://www.openownership.org,https://creativecommons.org/publicdomain/zero/1.0/,false,"[""officialRegister""]",https://download.companieshouse.gov.uk/en_output.html,0,shareholding,OWNS,unknown,false,75.0,100.0,2016-04-06,,Relationship Type: ['ownership-of-shares-75-to-100-percent'],Relationship Type,['ownership-of-shares-75-to-100-percent']
GB-COH-12388231,GB-COH-02529667,2f79e900-cd68-87ac-e22f-7a4b624aa969,2021-10-07,GB-COH-REL-02529667-cN-x1hQpQRMc_3iD2OrbvnGwvak,relationship,new,GB-COH-02529667,2025-03-05,0.4,Open Ownership,https://www.openownership.org,https://creativecommons.org/publicdomain/zero/1.0/,false,"[""officialRegister""]",https://download.companieshouse.gov.uk/en_output.html,0,shareholding,OWNS,unknown,false,75.0,100.0,2021-10-07,,"Relationship Type: ['ownership-of-shares-75-to-100-percent', 'voting-rights-75-to-100-percent', 'right-to-appoint-and-remove-directors']",Relationship Type,"['ownership-of-shares-75-to-100-percent', 'voting-rights-75-to-100-percent', 'right-to-appoint-and-remove-directors']"
GB-COH-02529667,GB-COH-03281264,bac8bc6f-fb96-4eef-1377-f0a8e94cd369,2016-04-06,GB-COH-REL-03281264-a514aLPtxcTr7i8PxX6JDUQ6tS4,relationship,new,GB-COH-03281264,2025-03-05,0.4,Open Ownership,https://www.openownership.org,https://creativecommons.org/publicdomain/zero/1.0/,false,"[""officialRegister""]",https://download.companieshouse.gov.uk/en_output.html,0,shareholding,OWNS,unknown,false,75.0,100.0,2016-04-06,,Relationship Type: ['ownership-of-shares-75-to-100-percent'],Relationship Type,['ownership-of-shares-75-to-100-percent']
GB-COH-11128634,GB-COH-12388231,03693b89-346e-79dc-78ce-671c42cb2dc4,2020-01-06,GB-COH-REL-12388231-VVIeRD0EC7xwJEYqGEnNWvyggGo,relationship,closed,GB-COH-12388231,2025-03-05,0.4,Open Ownership,https://www.openownership.org,https://creativecommons.org/publicdomain/zero/1.0/,false,"[""officialRegister""]",https://download.companieshouse.gov.uk/en_output.html,0,shareholding,OWNS,unknown,false,75.0,100.0,2020-01-06,2020-04-08,"Relationship Type: ['ownership-of-shares-75-to-100-percent', 'voting-rights-75-to-100-percent', 'right-to-appoint-and-remove-directors']",Relationship Type,"['ownership-of-shares-75-to-100-percent', 'voting-rights-75-to-100-percent', 'right-to-appoint-and-remove-directors']"
GB-COH-02529667,GB-COH-03305117,b33c9058-3c43-b613-3db1-c16600a6b58d,2016-04-06,GB-COH-REL-03305117-dwR-WCLF0Uh17z9lkBsZWSHXX_U,relationship,new,GB-COH-03305117,2025-03-05,0.4,Open Ownership,https://www.openownership.org,https://creativecommons.org/publicdomain/zero/1.0/,false,"[""officialRegister""]",https://download.companieshouse.gov.uk/en_output.html,0,shareholding,OWNS,unknown,false,75.0,100.0,2016-04-06,,Relationship Type: ['ownership-of-shares-75-to-100-percent'],Relationship Type,['ownership-of-shares-75-to-100-percent']
GB-COH-02529667,GB-COH-03305197,e51385af-e7ea-e302-2ae6-bf403d213651,2016-04-06,GB-COH-REL-03305197-XtybNbXfjBUyu2KWtDnyCNyACYs,relationship,new,GB-COH-03305197,2025-03-05,0.4,Open Ownership,https://www.openownership.org,https://creativecommons.org/publicdomain/zero/1.0/,false,"[""officialRegister""]",https://download.companieshouse.gov.uk/en_output.html,0,shareholding,OWNS,unknown,false,75.0,100.0,2016-04-06,,Relationship Type: ['ownership-of-shares-75-to-100-percent'],Relationship Type,['ownership-of-shares-75-to-100-percent']
GB-COH-12419163,GB-COH-12388231,b3381aff-da39-4765-c4cc-4bda9011cae4,2020-04-08,GB-COH-REL-12388231-zQVGLIuanaoWYHiWkxE9P8JpsTg,relationship,closed,GB-COH-12388231,2025-03-05,0.4,Open Ownership,https://www.openownership.org,https://creativecommons.org/publicdomain/zero/1.0/,false,"[""officialRegister""]",https://download.companieshouse.gov.uk/en_output.html,0,shareholding,OWNS,unknown,false,75.0,100.0,2020-04-08,2020-04-08,"Relationship Type: ['ownership-of-shares-75-to-100-percent', 'voting-rights-75-to-100-percent', 'right-to-appoint-and-remove-directors']",Relationship Type,"['ownership-of-shares-75-to-100-percent', 'voting-rights-75-to-100-percent', 'right-to-appoint-and-remove-directors']"
GB-COH-02529667,GB-COH-03280933,ad4ba5b5-23f1-2317-a725-072e202cad13,2016-04-06,GB-COH-REL-03280933-R56dLwNcLKwQPjE7FD1hqae9zto,relationship,new,GB-COH-03280933,2025-03-05,0.4,Open Ownership,https://www.openownership.org,https://creativecommons.org/publicdomain/zero/1.0/,false,"[""officialRegister""]",https://download.companieshouse.gov.uk/en_output.html,0,shareholding,OWNS,unknown,false,75.0,100.0,2016-04-06,,Relationship Type: ['ownership-of-shares-75-to-100-percent'],Relationship Type,['ownership-of-shares-75-to-100-percent']
GB-COH-02529667,GB-COH-03281103,b89d302c-401b-5e5f-50ba-d952ad0d024f,2016-04-06,GB-COH-REL-03281103-238c8oXOeNWgqXEPR3Hls0_IjoE,relationship,new,GB-COH-03281103,2025-03-05,0.4,Open Ownership,https://www.openownership.org,https://creativecommons.org/publicdomain/zero/1.0/,false,"[""officialRegister""]",https://download.companieshouse.gov.uk/en_output.html,0,shareholding,OWNS,unknown,false,75.0,100.0,2016-04-06,,Relationship Type: ['ownership-of-shares-75-to-100-percent'],Relationship Type,['ownership-of-shares-75-to-100-percent']
GB-COH-02529667,GB-COH-00031014,3b25d321-e081-e892-9c67-cb2338896e2a,2016-04-06,GB-COH-REL-00031014-SbDy1yDfvFFtrfd39NSQq4yFwmA,relationship,new,GB-COH-00031014,2025-03-05,0.4,Open Ownership,https://www.openownership.org,https://creativecommons.org/publicdomain/zero/1.0/,false,"[""officialRegister""]",https://download.companieshouse.gov.uk/en_output.html,0,shareholding,OWNS,unknown,false,75.0,100.0,2016-04-06,,Relationship Type: ['ownership-of-shares-75-to-100-percent'],Relationship Type,['ownership-of-shares-75-to-100-percent']
GB-COH-02529667,GB-COH-03305112,e7aab98e-196a-9a2e-754e-6879687c9a20,2016-04-06,GB-COH-REL-03305112-wc-yQGHgvadFbGtQeebxovLQ100,relationship,new,GB-COH-03305112,2025-03-05,0.4,Open Ownership,https://www.openownership.org,https://creativecommons.org/publicdomain/zero/1.0/,false,"[""officialRegister""]",https://download.companieshouse.gov.uk/en_output.html,0,shareholding,OWNS,unknown,false,75.0,100.0,2016-04-06,,Relationship Type: ['ownership-of-shares-75-to-100-percent'],Relationship Type,['ownership-of-shares-75-to-100-percent']
GB-COH-02529667,GB-COH-03304752,5b9cfb59-a845-6e3b-c489-7b65dcce4891,2016-04-06,GB-COH-REL-03304752-lhZswyh78qxnsR66kLuSqcQPKYI,relationship,new,GB-COH-03304752,2025-03-05,0.4,Open Ownership,https://www.openownership.org,https://creativecommons.org/publicdomain/zero/1.0/,false,"[""officialRegister""]",https://download.companieshouse.gov.uk/en_output.html,0,shareholding,OWNS,unknown,false,75.0,100.0,2016-04-06,,Relationship Type: ['ownership-of-shares-75-to-100-percent'],Relationship Type,['ownership-of-shares-75-to-100-percent']
GB-COH-02529667,GB-COH-03305173,2b23027d-9d31-973f-94c1-41bcc1080b64,2016-04-06,GB-COH-REL-03305173-sZhVbTRlwwitcc8bvTJTE-izJ7Y,relationship,new,GB-COH-03305173,2025-03-05,0.4,Open Ownership,https://www.openownership.org,https://creativecommons.org/publicdomain/zero/1.0/,false,"[""officialRegister""]",https://download.companieshouse.gov.uk/en_output.html,0,shareholding,OWNS,unknown,false,75.0,100.0,2016-04-06,,Relationship Type: ['ownership-of-shares-75-to-100-percent'],Relationship Type,['ownership-of-shares-75-to-100-percent']
GB-COH-00031014,GB-COH-14525696,bce29869-5e50-3111-ca7c-80eefde60c27,2022-12-06,GB-COH-REL-14525696-9JNoseLCJ9iCsESEo0XOivQprqw,relationship,new,GB-COH-14525696,2025-03-05,0.4,Open Ownership,https://www.openownership.org,https://creativecommons.org/publicdomain/zero/1.0/,false,"[""officialRegister""]",https://download.companieshouse.gov.uk/en_output.html,0,shareholding,OWNS,unknown,false,75.0,100.0,2022-12-06,,"Relationship Type: ['ownership-of-shares-75-to-100-percent', 'voting-rights-75-to-100-percent', 'right-to-appoint-and-remove-directors']",Relationship Type,"['ownership-of-shares-75-to-100-percent', 'voting-rights-75-to-100-percent', 'right-to-appoint-and-remove-directors']"
GB-COH-02529667,GB-COH-05981582,12c0c49d-b533-4f98-b837-dc6666146019,2016-04-06,GB-COH-REL-05981582-ZLMeY71QARaskiLuMnzBS6gyOAU,relationship,new,GB-COH-05981582,2025-03-05,0.4,Open Ownership,https://www.openownership.org,https://creativecommons.org/publicdomain/zero/1.0/,false,"[""officialRegister""]",https://download.companieshouse.gov.uk/en_output.html,0,shareholding,OWNS,unknown,false,75.0,100.0,2016-04-06,,Relationship Type: ['ownership-of-shares-75-to-100-percent'],Relationship Type,['ownership-of-shares-75-to-100-percent']
GB-COH-02529667,GB-COH-03796850,c8b3e307-627d-91bc-f4b7-17e0c3b76449,2016-04-06,GB-COH-REL-03796850-Ve5ujtknX8F0GNx8jFFqhOs-GDU,relationship,new,GB-COH-03796850,2025-03-05,0.4,Open Ownership,https://www.openownership.org,https://creativecommons.org/publicdomain/zero/1.0/,false,"[""officialRegister""]",https://download.companieshouse.gov.uk/en_output.html,0,shareholding,OWNS,unknown,false,75.0,100.0,2016-04-06,,Relationship Type: ['ownership-of-shares-75-to-100-percent'],Relationship Type,['ownership-of-shares-75-to-100-percent']
GB-COH-06254688,GB-COH-02529667,2f6d0b6d-ec63-14bc-428b-47d739486a91,2017-04-06,GB-COH-REL-02529667-BvEiTdJAoXP10X1oVAv6g43TMdc,relationship,closed,GB-COH-02529667,2025-03-05,0.4,Open Ownership,https://www.openownership.org,https://creativecommons.org/publicdomain/zero/1.0/,false,"[""officialRegister""]",https://download.companieshouse.gov.uk/en_output.html,0,shareholding,OWNS,unknown,false,75.0,100.0,2017-04-06,2021-10-07,Relationship Type: ['ownership-of-shares-75-to-100-percent'],Relationship Type,['ownership-of-shares-75-to-100-percent']
GB-COH-02529667,GB-COH-03281010,8713029f-fc5d-7d46-d3b7-10650d31f842,2016-04-06,GB-COH-REL-03281010-1slCwOs1uGy-PeyrYpEVUTZCmyY,relationship,new,GB-COH-03281010,2025-03-05,0.4,Open Ownership,https://www.openownership.org,https://creativecommons.org/publicdomain/zero/1.0/,false,"[""officialRegister""]",https://download.companieshouse.gov.uk/en_output.html,0,shareholding,OWNS,unknown,false,75.0,100.0,2016-04-06,,Relationship Type: ['ownership-of-shares-75-to-100-percent'],Relationship Type,['ownership-of-shares-75-to-100-percent']
GB-COH-02644862,GB-COH-08212279,481f63d5-f882-6493-8690-e28fba3f0b9a,2016-04-06,GB-COH-REL-08212279-oppv0NlJ50f0qTymAVMA-dBzTZ4,relationship,new,GB-COH-08212279,2025-03-06,0.4,Open Ownership,https://www.openownership.org,https://creativecommons.org/publicdomain/zero/1.0/,false,"[""officialRegister""]",https://download.companieshouse.gov.uk/en_output.html,0,shareholding,OWNS,unknown,false,75.0,100.0,2016-04-06,,"Relationship Type: ['ownership-of-shares-75-to-100-percent', 'voting-rights-75-to-100-percent', 'right-to-appoint-and-remove-directors']",Relationship Type,"['ownership-of-shares-75-to-100-percent', 'voting-rights-75-to-100-percent', 'right-to-appoint-and-remove-directors']"
GB-COH-02644862,GB-COH-13555386,de05073e-be36-661d-3a40-17e187c566ec,2021-08-09,GB-COH-REL-13555386-RDMduzDKPHocRp6sBbY-Lqlq0LU,relationship,closed,GB-COH-13555386,2025-03-05,0.4,Open Ownership,https://www.openownership.org,https://creativecommons.org/publicdomain/zero/1.0/,false,"[""officialRegister""]",https://download.companieshouse.gov.uk/en_output.html,0,shareholding,OWNS,unknown,false,75.0,100.0,2021-08-09,2023-09-22,"Relationship Type: ['ownership-of-shares-75-to-100-percent', 'voting-rights-75-to-100-percent', 'right-to-appoint-and-remove-directors']",Relationship Type,"['ownership-of-shares-75-to-100-percent', 'voting-rights-75-to-100-percent', 'right-to-appoint-and-remove-directors']"
GB-COH-10498997,GB-COH-02482660,09ef979f-f5f7-0e03-f02a-105786d70b33,2016-04-06,GB-COH-REL-02482660-v9Q7AT5NSTONW6VYbYzHJ9vapw8,relationship,new,GB-COH-02482660,2025-03-05,0.4,Open Ownership,https://www.openownership.org,https://creativecommons.org/publicdomain/zero/1.0/,false,"[""officialRegister""]",https://download.companieshouse.gov.uk/en_output.html,0,shareholding,OWNS,unknown,false,75.0,100.0,2016-04-06,,"Relationship Type: ['ownership-of-shares-75-to-100-percent', 'voting-rights-75-to-100-percent', 'right-to-appoint-and-remove-directors']",Relationship Type,"['ownership-of-shares-75-to-100-percent', 'voting-rights-75-to-100-percent', 'right-to-appoint-and-remove-directors']"
GB-COH-01668247,GB-COH-10787931,f44873b6-6454-24f4-15c7-cf68245df436,2017-05-24,GB-COH-REL-10787931-G7X6K-Ld6CpiHgZJCDw9GB88bm4,relationship,closed,GB-COH-10787931,2025-03-05,0.4,Open Ownership,https://www.openownership.org,https://creativecommons.org/publicdomain/zero/1.0/,false,"[""officialRegister""]",https://download.companieshouse.gov.uk/en_output.html,0,shareholding,OWNS,unknown,false,75.0,100.0,2017-05-24,2019-11-25,"Relationship Type: ['ownership-of-shares-75-to-100-percent', 'voting-rights-75-to-100-percent', 'right-to-appoint-and-remove-directors']",Relationship Type,"['ownership-of-shares-75-to-100-percent', 'voting-rights-75-to-100-percent', 'right-to-appoint-and-remove-directors']"
GB-COH-02644862,GB-COH-02147783,a3a0db79-f400-269d-8b0e-77f342b012ce,2023-09-28,GB-COH-REL-02147783-ItN0SK9S6INW8XU1W78sVmY6K5o,relationship,new,GB-COH-02147783,2025-03-05,0.4,Open Ownership,https://www.openownership.org,https://creativecommons.org/publicdomain/zero/1.0/,false,"[""officialRegister""]",https://download.companieshouse.gov.uk/en_output.html,0,shareholding,OWNS,unknown,false,75.0,100.0,2023-09-28,,Relationship Type: ['ownership-of-shares-75-to-100-percent'],Relationship Type,['ownership-of-shares-75-to-100-percent']
GB-COH-02644862,GB-COH-02571516,0fc51cc0-9c17-bf5d-82d0-0a8aadd22a9d,2016-04-06,GB-COH-REL-02571516-zl4Rdc5Y6IbyoXLCYqa__EsGrC0,relationship,closed,GB-COH-02571516,2025-03-05,0.4,Open Ownership,https://www.openownership.org,https://creativecommons.org/publicdomain/zero/1.0/,false,"[""officialRegister""]",https://download.companieshouse.gov.uk/en_output.html,0,shareholding,OWNS,unknown,false,75.0,100.0,2016-04-06,2024-10-01,"Relationship Type: ['ownership-of-shares-75-to-100-percent', 'voting-rights-75-to-100-percent', 'right-to-appoint-and-remove-directors']",Relationship Type,"['ownership-of-shares-75-to-100-percent', 'voting-rights-75-to-100-percent', 'right-to-appoint-and-remove-directors']"
GB-COH-07158140,GB-COH-07068789,3a4268ae-046a-035b-c64a-c6e095fe0f9d,2016-04-06,GB-COH-REL-07068789-XVpwYcNRnCwAbKjo3f3pZsdltAE,relationship,new,GB-COH-07068789,2025-03-06,0.4,Open Ownership,https://www.openownership.org,https://creativecommons.org/publicdomain/zero/1.0/,false,"[""officialRegister""]",https://download.companieshouse.gov.uk/en_output.html,0,shareholding,OWNS,unknown,false,75.0,100.0,2016-04-06,,"Relationship Type: ['ownership-of-shares-75-to-100-percent', 'voting-rights-75-to-100-percent', 'right-to-appoint-and-remove-directors']",Relationship Type,"['ownership-of-shares-75-to-100-percent', 'voting-rights-75-to-100-percent', 'right-to-appoint-and-remove-directors']"
GB-COH-02644862,GB-COH-02797701,cfe84f09-e667-5d78-fbbd-c3110c35d9e7,2016-04-06,GB-COH-REL-02797701-uUB3la_mvrGXrRmyagOQzquxyQs,relationship,new,GB-COH-02797701,2025-03-05,0.4,Open Ownership,https://www.openownership.org,https://creativecommons.org/publicdomain/zero/1.0/,false,"[""officialRegister""]",https://download.companieshouse.gov.uk/en_output.html,0,shareholding,OWNS,unknown,false,75.0,100.0,2016-04-06,,"Relationship Type: ['ownership-of-shares-75-to-100-percent', 'voting-rights-75-to-100-percent', 'right-to-appoint-and-remove-directors']",Relationship Type,"['ownership-of-shares-75-to-100-percent', 'voting-rights-75-to-100-percent', 'right-to-appoint-and-remove-directors']"
GB-COH-07068789,GB-COH-01668247,58f72fb3-964a-cf4d-f253-64c824474d24,2016-04-06,GB-COH-REL-01668247-JAWxOTMBBDutIbUdDkDc5iBBjy4,relationship,new,GB-COH-01668247,2025-03-05,0.4,Open Ownership,https://www.openownership.org,https://creativecommons.org/publicdomain/zero/1.0/,false,"[""officialRegister""]",https://download.companieshouse.gov.uk/en_output.html,0,shareholding,OWNS,unknown,false,75.0,100.0,2016-04-06,,"Relationship Type: ['ownership-of-shares-75-to-100-percent', 'voting-rights-75-to-100-percent', 'right-to-appoint-and-remove-directors']",Relationship Type,"['ownership-of-shares-75-to-100-percent', 'voting-rights-75-to-100-percent', 'right-to-appoint-and-remove-directors']"
GB-COH-12332828,GB-COH-02243045,bc617374-b1c4-426a-db45-9ee5594ef643,2020-11-02,GB-COH-REL-02243045-C9xUQitlvcxMtj2zUcFpMZzj9GQ,relationship,new,GB-COH-02243045,2025-03-05,0.4,Open Ownership,https://www.openownership.org,https://creativecommons.org/publicdomain/zero/1.0/,false,"[""officialRegister""]",https://download.companieshouse.gov.uk/en_output.html,0,shareholding,OWNS,unknown,false,75.0,100.0,2020-11-02,,"Relationship Type: ['ownership-of-shares-75-to-100-percent', 'voting-rights-75-to-100-percent']",Relationship Type,"['ownership-of-shares-75-to-100-percent', 'voting-rights-75-to-100-percent']"
GB-COH-01668247,GB-COH-02644862,b49b944d-b534-83ee-4f3c-4426559e6617,2016-04-06,GB-COH-REL-02644862-wcJQ6BUFPmBEbgzOTiCx8QKoJNU,relationship,new,GB-COH-02644862,2025-03-05,0.4,Open Ownership,https://www.openownership.org,https://creativecommons.org/publicdomain/zero/1.0/,false,"[""officialRegister""]",https://download.companieshouse.gov.uk/en_output.html,0,shareholding,OWNS,unknown,false,75.0,100.0,2016-04-06,,"Relationship Type: ['ownership-of-shares-75-to-100-percent', 'voting-rights-75-to-100-percent', 'right-to-appoint-and-remove-directors']",Relationship Type,"['ownership-of-shares-75-to-100-percent', 'voting-rights-75-to-100-percent', 'right-to-appoint-and-remove-directors']"
