record_id,subject_lei,source_id,name_raw,name_norm,jurisdiction,inc_date,address_norm,lei,nat_reg
opencheck-697c671e1b4701e90617e736,549300FJOXFUONBUSB24,GLEIF,BP P.L.C.,bp p l c,GB,1909-04-14,"1 st james's square, london, gb-lnd, sw1y 4pd, gb",213800LH1BZH3DI6G760,JUR:GB:00102498
opencheck-697c671e1b4701e90617e736,549300FJOXFUONBUSB24,GLEIF,BP P.L.C.,bp p l c,GB,1909-04-14,"1 st james's square, london, gb-lnd, sw1y 4pd, gb",213800LH1BZH3DI6G760,JUR:GB:00102498
opencheck-e7bffc7bd052a8781eeb00d5,549300FJOXFUONBUSB24,OpenCorporates,"BP AMI LEASING, INC.",bp ami leasing inc,US,1978-09-15,,,JUR:US:860013
opencheck-aad5eb09644bdac4ce99f2a2,549300GL1JKOPE05D156,GLEIF,BP GLOBAL INVESTMENTS LIMITED,bp global investments limited,GB,1932-03-24,"chertsey road, middlesex, sunbury-on-thames, tw16 7bp, gb",549300GL1JKOPE05D156,JUR:GB:00263889
opencheck-697c671e1b4701e90617e736,549300GL1JKOPE05D156,GLEIF,BP P.L.C.,bp p l c,GB,1909-04-14,"1 st james's square, london, gb-lnd, sw1y 4pd, gb",213800LH1BZH3DI6G760,JUR:GB:00102498
opencheck-697c671e1b4701e90617e736,549300GL1JKOPE05D156,GLEIF,BP P.L.C.,bp p l c,GB,1909-04-14,"1 st james's square, london, gb-lnd, sw1y 4pd, gb",213800LH1BZH3DI6G760,JUR:GB:00102498
opencheck-0d14be355b711d1eb18f66a3,549300GL1JKOPE05D156,GLEIF,Air BP Iceland Ehf.,air bp iceland ehf,IS,2017-02-25,"skogarhlid 12, reykjavik, is-1, 105, is",5493004W2NT861NJ6M56,JUR:IS:6803170460
opencheck-34c7e8a48fa55636f740bc59,549300GL1JKOPE05D156,GLEIF,بى بيه ميدل ايست ش.ذ.م.م,بى بيه ميدل ايست ش ذ م م,AE,1980-09-10,"8th floor, standard chartered tower, downtown burj khalifa, dubai, ae-du, ae",549300GFYQ2Z4MV18T39,JUR:AE:207037
opencheck-2f55989ab56be6b33ba5c1a4,549300GL1JKOPE05D156,GLEIF,BP PORTUGAL - COMÉRCIO DE COMBUSTÍVEIS E LUBRIFICANTES SA,bp portugal comercio de combustiveis e lubrificantes sa,PT,2014-05-06,"edificio 3, lagoas park porto salvo, oeiras, lisbon, pt-11, 2740-266, pt",549300RU6UYW1UMYOP92,JUR:PT:500194670
opencheck-8205fdbf7285a826a6117389,549300GL1JKOPE05D156,GLEIF,BP EASTERN MEDITERRANEAN LIMITED,bp eastern mediterranean limited,GB,1988-04-04,"chertsey road, middlesex, sunbury-on-thames, tw16 7bp, gb",549300CW7XPU9N2S3034,JUR:GB:02239062
opencheck-8e0cce25ee8ab21b62def987,549300GL1JKOPE05D156,GLEIF,Air BP Sweden Aktiebolag,air bp sweden aktiebolag,SE,1962-01-22,"c/o epicenter stockholm, malmskillnadsgatan 44a, stockholm, se-ab, 111 57, se",549300YF2JG5OMW7UO84,JUR:SE:556081-6604
opencheck-0d666cec47feb0f802b0294d,549300GL1JKOPE05D156,GLEIF,BP ENERGY EUROPE LIMITED,bp energy europe limited,GB,1987-11-27,"1 wellheads avenue, dyce, aberdeen, ab21 7pb, gb",549300O4I4C09FVKBE77,JUR:GB:SC107896
opencheck-92e04f1669ad405cb308edbd,549300GL1JKOPE05D156,GLEIF,AIR BP LIMITED,air bp limited,GB,1973-12-11,"chertsey road, middlesex, sunbury-on-thames, tw16 7bp, gb",549300VA66S81U2FG151,JUR:GB:01150609
opencheck-4c9d855e2e88f942385bd4b0,549300GL1JKOPE05D156,GLEIF,BP SOUTHERN AFRICA,bp southern africa,ZA,1924-05-09,"199 oxford street, oxford parks, dunkeld, johannesburg, 2196, za",549300JCMJLJPHUIZ827,
opencheck-dbf53cfd9a2b2610a9c2d296,549300GL1JKOPE05D156,GLEIF,BP FRANCE,bp france,FR,1923-01-01,"3, 10 av de l'entreprise campus, st christophe bât galilée, cergy, 95800, fr",549300IRCCFFAE30FT55,JUR:FR:542 034 327
opencheck-78e7b4178c85504463ff0ee8,549300GL1JKOPE05D156,OpenCorporates,BP GLOBAL INVESTMENTS LIMITED,bp global investments limited,GB,1932-03-24,,,JUR:GB:00263889
opencheck-4e64a7dbad313849a88953d1,254900E2H6UPESEYHK67,GLEIF,TA OPERATING LLC,ta operating llc,US,1993-07-08,"c/o the corporation trust company, corporation trust center, 1209 orange st, wilmington, us-de, 19801, us",254900E2H6UPESEYHK67,JUR:US:2342992
opencheck-739589e12138423e4a13193f,254900E2H6UPESEYHK67,OpenCorporates,TA OPERATING LLC,ta operating llc,US,1993-07-08,,,JUR:US:2342992
opencheck-19ac58c0b4d2bf7dbe47da6c,549300O4I4C09FVKBE77,OpenCorporates,BP ENERGY EUROPE LIMITED,bp energy europe limited,GB,1987-11-27,,,JUR:GB:SC107896
opencheck-e4e0c4ccab31f6fabd28e458,549300O4I4C09FVKBE77,UK Companies House,BP ENERGY EUROPE LIMITED,bp energy europe limited,GB,1987-11-27,"1 wellheads avenue, dyce, aberdeen, ab21 7pb",,JUR:GB:SC107896
opencheck-108dfe0c13a2ccc3bd6b2116,549300O4I4C09FVKBE77,UK Companies House,Bp Global Investments Limited,bp global investments limited,GB,,,,JUR:GB:00263889
opencheck-b3cc9051080eaa12181d0fc1,549300S6ZINNW7Y1NP62,GLEIF,BP SINGAPORE PTE. LIMITED,bp singapore pte limited,SG,1966-12-22,"7 straits view, #26-01, marina one east tower, singapore, 018936, sg",549300S6ZINNW7Y1NP62,JUR:SG:196600436K
opencheck-d4c46140dfd87eb0bce4ab2e,549300S6ZINNW7Y1NP62,GLEIF,BP INTERNATIONAL LIMITED,bp international limited,GB,1954-12-29,"chertsey road, middlesex, sunbury-on-thames, tw16 7bp, gb",G1KG0OQD10NOMCMLDZ35,JUR:GB:00542515
opencheck-b65b0df4c9f0ff39baa1ea6a,549300S6ZINNW7Y1NP62,GLEIF,BP ENERGY ASIA PTE. LIMITED,bp energy asia pte limited,SG,2005-08-02,"7 straits view, #26-01, marina one east tower, singapore, 018936, sg",549300U1FMIS4ZCKGM81,JUR:SG:200510582K
opencheck-5174cf4e0f82cc80dc863917,549300S6ZINNW7Y1NP62,OpenCorporates,BP SINGAPORE PTE. LIMITED,bp singapore pte limited,SG,1966-12-22,,,JUR:SG:196600436K
opencheck-b59d0052472e2e7349439b84,549300S6ZINNW7Y1NP62,OpenAleph,BP Singapore Pte Limited,bp singapore pte limited,,,1 harbourfront avenue #02-01 keppel bay tower singapore 098632,,
opencheck-8251a45876c3fbf3af77a839,549300KT0ZQUIBAX8U21,GLEIF,ARCHAEA ENERGY OPERATING LLC,archaea energy operating llc,US,2021-04-05,"c/o the corporation trust company, corporation trust center, 1209 orange st, wilmington, us-de, 19801, us",549300KT0ZQUIBAX8U21,JUR:US:5795097
opencheck-0781ba1612e9649947104546,549300KT0ZQUIBAX8U21,GLEIF,Unknown parent (GLEIF reporting exception),unknown parent gleif reporting exception,,,,,
opencheck-598f4e550c498adb14e925b2,549300KT0ZQUIBAX8U21,GLEIF,Unknown parent (GLEIF reporting exception),unknown parent gleif reporting exception,,,,,
opencheck-56bf97c3e664fb1c21bda932,549300KT0ZQUIBAX8U21,OpenCorporates,"LFG BUYER CO, LLC",lfg buyer co llc,US,2021-04-05,,,JUR:US:5795097
opencheck-917ddf7004d3b644f751130f,335800DTEWI5HM8G1295,GLEIF,BP INDIA PRIVATE LIMITED,bp india private limited,IN,2002-12-30,"71 & 73 combined , maker maxity, bandra east, 2nd north avenue, bandra kurla, 2nd north avenue, bandra kurla, mumbai, in-mh, 400051, in",335800DTEWI5HM8G1295,JUR:IN:U50100MH2002PTC138480
opencheck-6526578602ef526636620c67,335800KCNMKXQFPJ5Q28,GLEIF,CASTROL INDIA LIMITED,castrol india limited,IN,1979-05-30,"technopolis knowledge park,, mahakali caves road,, chakala, andheri (east), mumbai, in-mh, 400093, in",335800KCNMKXQFPJ5Q28,JUR:IN:L23200MH1979PLC021359
opencheck-43e5969e49655314e26bf461,335800KCNMKXQFPJ5Q28,OpenCorporates,CASTROL INDIA LIMITED,castrol india limited,IN,1979-05-31,,,JUR:IN:L23200MH1979PLC021359
opencheck-106103c4c27a54668b68a892,6HF6UF5XUDTS104QCS33,GLEIF,BP OIL UK LIMITED,bp oil uk limited,GB,1947-12-20,"chertsey road, middlesex, sunbury-on-thames, tw16 7bp, gb",6HF6UF5XUDTS104QCS33,JUR:GB:00446915
opencheck-1f4673e7a169d1433bd05800,6HF6UF5XUDTS104QCS33,OpenCorporates,BP OIL UK LIMITED,bp oil uk limited,GB,1947-12-20,,,JUR:GB:00446915
opencheck-c297373cceb13c9527d619fa,6HF6UF5XUDTS104QCS33,UK Companies House,BP OIL UK LIMITED,bp oil uk limited,GB,1947-12-20,"chertsey road, sunbury on thames, middlesex, tw16 7bp",,JUR:GB:00446915
opencheck-bb612ded91fc5cf3d5dcf350,6HF6UF5XUDTS104QCS33,UK Companies House,Bp International Limited,bp international limited,GB,,,,JUR:GB:00542515
opencheck-c957d00e91d4b845d342c89c,5493008CHX3FW76KG908,GLEIF,ΒΡ ΕΛΛΗΝΙΚΗ ΜΟΝΟΠΡΟΣΩΠΗ ΑΝΩΝΥΜΗ ΕΤΑΙΡΕΙΑ ΠΕΤΡΕΛΑΙΟΕΙΔΩΝ,βρ ελληνικη μονοπροσωπη ανωνυμη εταιρεια πετρελαιοειδων,GR,1927-12-28,"26a ioannou apostolopoulou, halandri, athens, gr-i, 152 31, gr",5493008CHX3FW76KG908,JUR:GR:000226401000
opencheck-8dece4148390623d287c1925,5493008CHX3FW76KG908,OpenCorporates,BP ΕΛΛΗΝΙΚΗ ΑΝΩΝΥΜΟΣ ΕΤΑΙΡΕΙΑ ΠΕΤΡΕΛΑΙΟΕΙΔΩΝ,bp ελληνικη ανωνυμος εταιρεια πετρελαιοειδων,GR,1927-12-28,,,JUR:GR:000226401000
opencheck-797fc59135fb1f92620352f0,5493008CHX3FW76KG908,OpenAleph,ΒΡ ΕΛΛΗΝΙΚΗ ΜΟΝΟΠΡΟΣΩΠΗ ΑΝΩΝΥΜΗ ΕΤΑΙΡΕΙΑ ΠΕΤΡΕΛΑΙΟΕΙΔΩΝ»,βρ ελληνικη μονοπροσωπη ανωνυμη εταιρεια πετρελαιοειδων,GR,,αθηνα,,
opencheck-47e0367ab5e1c4efd31cb84b,549300AGC7BAI04R6015,GLEIF,BP ENERGY RETAIL COMPANY LLC,bp energy retail company llc,US,2006-11-01,"c/o the corporation trust company, corporation trust center, 1209 orange st, wilmington, us-de, 19801, us",549300AGC7BAI04R6015,JUR:US:4244298
opencheck-5f8dfd7add5539dafeb60b57,549300AGC7BAI04R6015,GLEIF,BP ENERGY HOLDING COMPANY LLC,bp energy holding company llc,US,2020-07-28,"c/o the corporation trust company, corporation trust center, 1209 orange st, wilmington, us-de, 19801, us",5493005ONGPJXD71UU22,JUR:US:3329670
opencheck-d8fe63fcf1d51dcd22b684a5,549300AGC7BAI04R6015,OpenCorporates,"EDF ENERGY SERVICES, LLC",edf energy services llc,US,2006-11-01,,,JUR:US:4244298
opencheck-c45a813a18921b174aeb66ed,549300UMEO4KHSEGTG58,GLEIF,BP AUSTRALIA SWAPS MANAGEMENT LIMITED,bp australia swaps management limited,GB,,"chertsey road, middlesex, sunbury-on-thames, gb-ric, tw16 7bp, gb",549300UMEO4KHSEGTG58,JUR:GB:08298838
opencheck-fae29b1ca8a7ba2333dcbf0a,549300UMEO4KHSEGTG58,OpenCorporates,BP AUSTRALIA SWAPS MANAGEMENT LIMITED,bp australia swaps management limited,GB,2012-11-19,,,JUR:GB:08298838
opencheck-45b38f891434312c24f9cce7,549300UMEO4KHSEGTG58,UK Companies House,BP AUSTRALIA SWAPS MANAGEMENT LIMITED,bp australia swaps management limited,GB,2012-11-19,"chertsey road, sunbury on thames, middlesex, tw16 7bp",,JUR:GB:08298838
opencheck-8c24ce76345ba86749c79498,549300UMEO4KHSEGTG58,UK Companies House,Bp International Limited,bp international limited,GB,,,,
opencheck-41ada295c38923497398de32,549300UMEO4KHSEGTG58,UK Companies House,BP P.L.C.,bp p l c,GB,1909-04-14,"1 st james's square, london, sw1y 4pd",,JUR:GB:00102498
opencheck-9d0c94df5257e1b937fc165c,549300P807JHWY1X1063,GLEIF,BP EUROPE SE MAGYARORSZAGI FIOKTELEPE,bp europe se magyarorszagi fioktelepe,HU,,"soroksari utja 32-34 / e, budapest, hu-bu, 1095, hu",549300P807JHWY1X1063,
opencheck-c5d029a8ab3222c38cf67289,549300KWC0CKSSHUZ327,GLEIF,BP SHIPPING LIMITED,bp shipping limited,GB,1915-04-30,"chertsey road, middlesex, sunbury-on-thames, tw16 7bp, gb",549300KWC0CKSSHUZ327,JUR:GB:00140132
opencheck-512b807ef94eff0f4b118ac8,549300KWC0CKSSHUZ327,OpenCorporates,BP SHIPPING LIMITED,bp shipping limited,GB,1915-04-30,,,JUR:GB:00140132
opencheck-7a8b7059e259d6875b4eb978,549300KWC0CKSSHUZ327,UK Companies House,BP SHIPPING LIMITED,bp shipping limited,GB,1915-04-30,"chertsey road, sunbury on thames, middlesex, tw16 7bp",,JUR:GB:00140132
opencheck-00af5a47afdb35c18a64a856,549300KWC0CKSSHUZ327,UK Companies House,Bp International Limited,bp international limited,GB,,,,JUR:GB:00542515
opencheck-a3ceb2b0b2f8f07f322d5cfe,549300LCKI6BWPCJGX28,GLEIF,CASTROL HOLDINGS INTERNATIONAL LIMITED,castrol holdings international limited,GB,2020-08-20,"chertsey road, middlesex, sunbury-on-thames, tw16 7bp, gb",549300LCKI6BWPCJGX28,JUR:GB:12825643
opencheck-e9d6cd5492d49dad3ed9e8aa,549300LCKI6BWPCJGX28,OpenCorporates,CASTROL HOLDINGS INTERNATIONAL LIMITED,castrol holdings international limited,GB,2020-08-20,,,JUR:GB:12825643
opencheck-76d215c7b3cf5d64f5e64b0e,549300LH9YXVHGYN6V32,GLEIF,BP GAS MARKETING LIMITED,bp gas marketing limited,GB,1967-06-22,"chertsey road, middlesex, sunbury-on-thames, tw16 7bp, gb",549300LH9YXVHGYN6V32,JUR:GB:00908982
opencheck-c04804e0562ca2403d6f800e,549300LH9YXVHGYN6V32,GLEIF,BP EXPLORATION OPERATING COMPANY LIMITED,bp exploration operating company limited,GB,1935-10-12,"chertsey road, middlesex, sunbury-on-thames, tw16 7bp, gb",54930066OLMECXUIIT95,JUR:GB:00305943
opencheck-06cc7d6a32527155d01ca260,549300LH9YXVHGYN6V32,OpenCorporates,BP GAS MARKETING LIMITED,bp gas marketing limited,GB,1967-06-22,,,JUR:GB:00908982
opencheck-933729c09cd3d0d634a489b1,549300LH9YXVHGYN6V32,UK Companies House,BP GAS MARKETING LIMITED,bp gas marketing limited,GB,1967-06-22,"chertsey road, sunbury on thames, middlesex, tw16 7bp",,JUR:GB:00908982
opencheck-997f4fa5d02e2e3e2bb57c29,549300LH9YXVHGYN6V32,UK Companies House,Bp Exploration Operating Company Limited,bp exploration operating company limited,GB,,,,JUR:GB:00305943
opencheck-edcf4de1011210509a7fdc11,549300MOF13GKBNRVV53,GLEIF,BRITANNIC TRADING LIMITED,britannic trading limited,GB,1966-02-21,"chertsey road, middlesex, sunbury-on-thames, tw16 7bp, gb",549300MOF13GKBNRVV53,JUR:GB:00871912
opencheck-adcc65eae34719babfb7cbfe,549300MOF13GKBNRVV53,OpenCorporates,BRITANNIC TRADING LIMITED,britannic trading limited,GB,1966-02-21,,,JUR:GB:00871912
opencheck-8ee0a3c6e131ca573b41255a,549300MOF13GKBNRVV53,UK Companies House,BRITANNIC TRADING LIMITED,britannic trading limited,GB,1966-02-21,"chertsey road, sunbury on thames, middlesex, tw16 7bp",,JUR:GB:00871912
opencheck-ab1280b4628fd8367fec6679,549300MOF13GKBNRVV53,UK Companies House,Bp International Limited,bp international limited,GB,,,,JUR:GB:00542515
opencheck-06457a91a05faf32e1cd1c5e,549300NCTSINOQUCE407,GLEIF,BP Commodity Supply B.V.,bp commodity supply b v,NL,2018-08-22,"d'arcyweg 76, europoort, rotterdam, nl-zh, 3198 na, nl",549300NCTSINOQUCE407,JUR:NL:72399104
opencheck-018c13ec4992131d5e3a1470,549300NCTSINOQUCE407,GLEIF,BRITANNIC STRATEGIES LIMITED,britannic strategies limited,GB,1990-02-21,"1 wellheads avenue, dyce, aberdeen, ab21 7pb, gb",549300BHBLZT38LP0T75,JUR:GB:SC123106
opencheck-1c8a0db0ae7af74adffab05b,549300NCTSINOQUCE407,KvK — Netherlands Chamber of Commerce,BP Commodity Supply B.V.,bp commodity supply b v,NL,2018-08-22,,,JUR:NL:72399104
opencheck-6c50f1e0b1a2996b4422be46,549300NCTSINOQUCE407,OpenCorporates,BP Commodity Supply B.V.,bp commodity supply b v,NL,,,,JUR:NL:72399104
opencheck-3ae3a5332234e974c3734709,549300X4LGFEE4L28815,GLEIF,BP LUXEMBOURG S..A.,bp luxembourg s a,LU,1993-12-14,"aire de capellen, capellen, lu-ca, l-8309, lu",549300X4LGFEE4L28815,JUR:LU:B45782
opencheck-b272dbc792f5391d461f265a,549300X4LGFEE4L28815,GLEIF,BP EUROPA SE,bp europa se,DE,2010-04-30,"uberseeallee 1, hamburg, de-hh, 20457, de",549300ZPID4GQRDWI318,JUR:DE:HRB 113611
opencheck-295ed4eb4b46b773dac4c26f,549300X4LGFEE4L28815,OpenCorporates,BP LUXEMBOURG S..A.,bp luxembourg s a,LU,1993-12-15,,,JUR:LU:B45782
opencheck-5efd71e7aabb72b361c20c4e,549300X4LGFEE4L28815,OpenAleph,Kpmg,kpmg,IE,,"tour eqho — 2 avenue gambetta, 92066 paris-la-défense",,
opencheck-83a5257ac507d2d6ca7bade2,549300XDLZSTRWVYDS48,GLEIF,"IGI RESOURCES, INC.",igi resources inc,US,1985-10-29,"c/o c t corporation system, 10020 w fairview ave, ste 104, boise, us-id, 83702, us",549300XDLZSTRWVYDS48,JUR:US:249359
opencheck-9b68bdbd88f44c4f7462c60e,549300XDLZSTRWVYDS48,GLEIF,BP ENERGY COMPANY,bp energy company,US,1985-11-26,"c/o the corporation trust company, corporation trust center, 1209 orange st, wilmington, us-de, 19801, us",549300MG5Q5VOTHPK831,JUR:US:2076758
opencheck-adbd38fe8028190019638392,549300XJERYFRMOP7O39,GLEIF,"BP Espana, S.A. Unipersonal",bp espana s a unipersonal,ES,2014-02-06,"calle quintanaduenas 6, edificio arqborea, madrid, 28050, es",549300XJERYFRMOP7O39,JUR:ES:CS-32548-8
opencheck-c46af11bf2f8766418c48970,549300XJERYFRMOP7O39,OpenAleph,"BP Solar España, S.A. Unipersonal",bp solar espana s a unipersonal,ES,,,,
opencheck-de214af30c28624d2723cb5c,549300YF2JG5OMW7UO84,OpenCorporates,Air BP Sweden Aktiebolag,air bp sweden aktiebolag,SE,1962-01-22,,,JUR:SE:556081-6604
opencheck-275996348900034cb0496beb,549300YF2JG5OMW7UO84,OpenAleph,Air BP Sweden Aktiebolag,air bp sweden aktiebolag,SE,,"box 8107, 10420 stockholm",,
opencheck-e82a0ecfa97128cd90aa54a8,549300YG7WG1HR9KGW98,GLEIF,BP OIL INTERNATIONAL LIMITED,bp oil international limited,GB,1936-12-28,"chertsey road, middlesex, sunbury-on-thames, tw16 7bp, gb",549300YG7WG1HR9KGW98,JUR:GB:00322365
opencheck-33e6373a5e4e26144a9f2543,549300YG7WG1HR9KGW98,OpenCorporates,BP OIL INTERNATIONAL LIMITED,bp oil international limited,GB,1936-12-28,,,JUR:GB:00322365
opencheck-600b23e2445cd6d331fec9d4,549300YG7WG1HR9KGW98,UK Companies House,BP OIL INTERNATIONAL LIMITED,bp oil international limited,GB,1936-12-28,"chertsey road, sunbury on thames, middlesex, tw16 7bp",,JUR:GB:00322365
opencheck-03060afafc59f56795cabb59,549300YG7WG1HR9KGW98,UK Companies House,Bp International Limited,bp international limited,GB,,,,JUR:GB:00542515
opencheck-425b01485d5af155736d3def,549300YYMNSW7KWZH127,GLEIF,BP PRODUCTS NORTH AMERICA INC.,bp products north america inc,US,1922-01-03,"c/o the corporation trust, incorporated, 2405 york road, suite 201, lutherville timonium, us-md, 21093-2264, us",549300YYMNSW7KWZH127,JUR:US:D00045773
opencheck-0db91d7f268f5d7a07fe77bb,549300YYMNSW7KWZH127,GLEIF,ARCHAEA ENERGY INC.,archaea energy inc,US,2020-09-01,"c/o the corporation trust company, corporation trust center, 1209 orange st, wilmington, us-de, 19801, us",549300ZBE567NNMH7V89,JUR:US:3575984
opencheck-1f541d8bf7a60673bb57f45e,549300YYMNSW7KWZH127,OpenCorporates,BP PRODUCTS NORTH AMERICA INC,bp products north america inc,US,1922-01-03,,,JUR:US:D00045773
opencheck-30265a09004cc3918ec085bb,549300ZDBUCTRBOPM023,GLEIF,BRITANNIC ENERGY TRADING LIMITED,britannic energy trading limited,GB,1978-07-14,"chertsey road, middlesex, sunbury-on-thames, tw16 7bp, gb",549300ZDBUCTRBOPM023,JUR:GB:01378710
opencheck-4501b112f87b62d4cd7319c6,549300ZDBUCTRBOPM023,OpenCorporates,BRITANNIC ENERGY TRADING LIMITED,britannic energy trading limited,GB,1978-07-14,,,JUR:GB:01378710
opencheck-e701b218c12797a8d5a0ff58,549300ZDBUCTRBOPM023,UK Companies House,BRITANNIC ENERGY TRADING LIMITED,britannic energy trading limited,GB,1978-07-14,"chertsey road, sunbury on thames, middlesex, tw16 7bp",,JUR:GB:01378710
opencheck-058f32b2b257fe993dc927bc,549300ZNXYELB31FP503,GLEIF,B P AUSTRALIA PTY LTD,b p australia pty ltd,AU,1920-08-25,"level 17, 717 bourke street, docklands, melbourne, au-vic, 3008, au",549300ZNXYELB31FP503,JUR:AU:004 085 616
opencheck-e6819e0b09cf5c63c4ca34fb,549300ZNXYELB31FP503,Australian Business Register — ABN Lookup (Australian Taxation Office),B P AUSTRALIA PTY LTD,b p australia pty ltd,AU,,vic 3008,,JUR:AU:53004085616
opencheck-e9cbeec5dab2004e36b27d37,549300ZNXYELB31FP503,OpenCorporates,B P AUSTRALIA PTY LTD,b p australia pty ltd,AU,1920-08-25,,,JUR:AU:004085616
opencheck-1263549b17a678a82e02e49c,549300ZPID4GQRDWI318,GLEIF,Lingen Green Hydrogen GmbH & Co. KG,lingen green hydrogen gmbh co kg,DE,2021-07-20,"raffineriestraße 1, lingen (ems), 49808, de",894500UAL2RMQ95UH652,JUR:DE:HRA 207649
opencheck-c01c95bffa493d5aa2d99754,549300ZPID4GQRDWI318,Global Energy Monitor / Climate TRACE,BP Europa SE,bp europa se,DE,,,549300ZPID4GQRDWI318,
opencheck-28734433e371e8ce5c6c3d2b,549300ZPID4GQRDWI318,Global Energy Monitor / Climate TRACE,BP PLC,bp plc,,,,,
opencheck-0928c0a80af4ddc2b4f3b044,25490009TXBCEMN3UI89,GLEIF,CHARGEMASTER LIMITED,chargemaster limited,GB,2008-10-09,"chertsey road, middlesex, sunbury-on-thames, tw16 7bp, gb",25490009TXBCEMN3UI89,JUR:GB:06720009
opencheck-eb55c6f06aa5695929fe774d,25490009TXBCEMN3UI89,GLEIF,Unknown parent (GLEIF reporting exception),unknown parent gleif reporting exception,,,,,
opencheck-4d7c8e40a1c42684915ac53c,25490009TXBCEMN3UI89,OpenCorporates,CHARGEMASTER LIMITED,chargemaster limited,GB,2008-10-09,,,JUR:GB:06720009
opencheck-1b2e0fdf2a328f834094745d,25490009TXBCEMN3UI89,UK Companies House,CHARGEMASTER LIMITED,chargemaster limited,GB,2008-10-09,"chertsey road, sunbury-on-thames, middlesex, tw16 7bp, england",,JUR:GB:06720009
opencheck-730057b8fea35d6be627f84b,25490009TXBCEMN3UI89,UK Companies House,Bp Advanced Mobility Limited,bp advanced mobility limited,GB,,,,JUR:GB:11352422
opencheck-1f38c56ece6e9c5011ac2281,54930066OLMECXUIIT95,GLEIF,Unknown parent (GLEIF reporting exception),unknown parent gleif reporting exception,,,,,
opencheck-61cf9a8b8036527326e71f31,54930066OLMECXUIIT95,GLEIF,BP EXPLORATION (AZERBAIJAN) LIMITED,bp exploration azerbaijan limited,GB,1987-09-02,"chertsey road, middlesex, sunbury-on-thames, tw16 7bp, gb",549300E0XYHGX3YQ0M28,JUR:GB:02160234
opencheck-0cf54aa53fa9cb7b3a478f1f,54930066OLMECXUIIT95,GLEIF,BP EXPLORATION (ALPHA) LIMITED,bp exploration alpha limited,GB,1971-08-16,"chertsey road, middlesex, sunbury-on-thames, tw16 7bp, gb",549300WG1KHXYZK4FN31,JUR:GB:01021007
opencheck-2efa295f10a27e0bd62c5cb3,54930066OLMECXUIIT95,GLEIF,AZULE ENERGY EXPLORATION (ANGOLA) LIMITED,azule energy exploration angola limited,GB,1958-11-24,"125 old broad street, london, ec2n 1ar, gb",549300CC4BI5U2VDJV83,JUR:GB:00615393
opencheck-893c5cf818bd68e0148449ae,54930066OLMECXUIIT95,GLEIF,BP EXPLORATION (CASPIAN SEA) LIMITED,bp exploration caspian sea limited,GB,1946-02-11,"chertsey road, middlesex, sunbury-on-thames, tw16 7bp, gb",5493008GLWHKEO68CL13,JUR:GB:00404347
opencheck-5ab888de67d92f317fd45cd1,54930066OLMECXUIIT95,Global Energy Monitor / Climate TRACE,BP Exploration Operating Company Ltd,bp exploration operating company ltd,GB,,,54930066OLMECXUIIT95,
opencheck-58e77b3ed5e9e356916d18b6,5493006US8Z88WK9IL47,GLEIF,BP CANADA ENERGY MARKETING CORP.,bp canada energy marketing corp,US,1990-02-14,"c/o the corporation trust company, corporation trust center, 1209 orange st, wilmington, us-de, 19801, us",5493006US8Z88WK9IL47,JUR:US:2222036
opencheck-593e00d27d587fc25ec18529,5493006US8Z88WK9IL47,OpenCorporates,BP CANADA ENERGY MARKETING CORP.,bp canada energy marketing corp,US,1990-02-14,,,JUR:US:2222036
opencheck-cbf85168ed991ff21f55f401,5493008GLWHKEO68CL13,OpenCorporates,BP EXPLORATION (CASPIAN SEA) LIMITED,bp exploration caspian sea limited,GB,1946-02-11,,,JUR:GB:00404347
opencheck-ab8b30315d741d0a6904f6d0,5493008ZYIONF7JPJL24,GLEIF,BP CANADA ENERGY GROUP ULC,bp canada energy group ulc,CA,2013-01-01,"600-1741 lower water street, halifax, ca-ns, b3j 0j2, ca",5493008ZYIONF7JPJL24,JUR:CA:3268803
opencheck-0aeb64449cc142ed1e3ca364,5493008ZYIONF7JPJL24,OpenCorporates,BP CANADA ENERGY GROUP ULC,bp canada energy group ulc,CA,,,,JUR:CA:3268803
opencheck-d21639b918406cd766e4ef0f,254900SRY9AX0V405Q73,GLEIF,"ARCHE ENERGY PROJECT, LLC",arche energy project llc,US,2019-02-12,"c/o c t corporation system, 1999 bryan st, suite 900, dallas, us-tx, 75201-3140, us",254900SRY9AX0V405Q73,JUR:US:0803235499
opencheck-ab83e49320a26902db7ae15f,254900SRY9AX0V405Q73,GLEIF,Unknown parent (GLEIF reporting exception),unknown parent gleif reporting exception,,,,,
opencheck-8b8e6480f1d749ca8187a3b6,254900SRY9AX0V405Q73,OpenCorporates,"Arche Energy Project, LLC",arche energy project llc,US,2019-02-12,,,JUR:US:0803235499
opencheck-c2ce36716c9a96cfb6fb3443,549300HJ840SLKBDOS06,GLEIF,BP Australia Investments Pty Ltd,bp australia investments pty ltd,AU,,"level 17,717 bourke street,docklands, melbourne, au-vic, 3008, au",549300HJ840SLKBDOS06,JUR:AU:102 991 551
opencheck-cb8e29d82728a9619cff2b04,549300HJ840SLKBDOS06,Australian Business Register — ABN Lookup (Australian Taxation Office),BP Australia Investments Pty Ltd,bp australia investments pty ltd,AU,,vic 3008,,JUR:AU:66102991551
